year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20181003,17.3,11.2,24.2,0,4897
20181004,19.3,13,25.6,0,4559
20181005,16.9,15.7,19,36.5,4400
20181006,18,16.3,21.7,55.5,4400
20181007,16.4,12.3,21.1,0,4400
20181008,14.8,9.2,20.9,0,4464
20181009,15.3,10.7,19.8,0,4464
20181010,12,7.9,16.7,7,4387
20181011,9.7,6.1,13.9,0,4194
20181012,10.9,5.2,17.4,0,4151
20181013,12.5,6.1,19.8,0,4151
20181014,13.2,6.8,20.3,0,4151
20181015,15.2,10.9,21,0,4001
20181016,14.5,9.9,20.3,0,3864
20181017,12.4,8.4,18.6,0,3779
20181018,12.7,7.5,19,0,3736
20181019,13.1,7.2,20.4,0,3663
20181020,13.4,6.9,21.4,0,3663
20181021,13.4,7.2,21.1,0,3663
20181022,14,8.8,20.6,0,3618
20181023,12.2,9.8,16.9,5,3587
20181024,12.5,7.6,18.7,0,3570
20181025,13.8,7,21.2,0,3501
20181026,12.2,9.9,14.7,11,3451
20181027,8.7,6.2,11.6,0,3451
20181028,8.3,5.2,13.5,5.5,3451
20181029,7.2,3.4,11.7,0,3382
20181030,6.1,0.7,11.6,0,3360
20181031,7.4,3,12.6,0,3399
20181101,8.4,2.5,15.2,0,3368
20181102,10.6,4,19,0,3290
20181103,11.2,5,19.1,0,3290
20181104,11.6,5.3,19.4,0,3290
20181105,11.9,6.6,18.3,0,3153
20181106,12.2,8,17.5,0,3171
20181107,12.8,10.3,15.7,2,3149
20181108,11.8,10.5,14.7,64,3112
20181109,12.1,9.5,15.4,1,3107
20181110,11.9,8.8,17.1,0,3107
20181111,8.1,5.4,10.9,0,3107
20181112,8.1,3.1,15.1,0,3092
20181113,8.8,4.1,15.4,0,3127
20181114,9.8,4.8,16.6,0,3045
20181115,9.7,4.7,16.2,0,3003
20181116,8.8,4.2,14.5,0,3000
20181117,4.9,0.6,11.4,0,3000
20181118,6.1,1.9,10.7,0,3000
20181119,6.5,3.3,11.3,0,3008
20181120,6.5,0,12.7,0.2,3003
20181121,5.8,3.1,8.2,1,2995
20181122,2.3,-1.3,7.1,0,2981
20181123,1.9,-3.1,7.6,0,2966
20181124,2.6,0.3,3.8,10.9,2966
20181125,4.8,1.3,9.8,0,2966
20181126,6.3,1.6,13.6,0,2966
20181127,7.1,3.1,12.5,0,2956
20181128,5,2.1,11.1,0,3004
20181129,3.5,0.6,6.7,0,2933
20181130,2.7,-1.5,8,0,2916
20181201,5.5,0.8,12.4,0,2916
20181202,8.2,2.8,11.8,0,2916
20181203,11.5,9.3,13.5,9.5,2873
20181204,6.7,-0.3,11.8,5,2826
20181205,0,-4.3,3.4,0,2796
20181206,2.4,-1,6.8,0,2773
20181207,-7.3,-9.6,-1.1,0,2773
20181208,-8.3,-11.4,-4.4,0,2773
20181209,-7.2,-11.8,-2.1,0,2773
20181210,-2.5,-8.1,4.6,0,2805
20181211,0.2,-2.4,2.9,0,2805
20181212,-1.9,-5,2.4,0,2805
20181213,-2.2,-5.9,2.1,1.3,2799
20181214,-4.4,-7.8,0.6,0,2816
20181215,-2.4,-7.8,3.2,0,2816
20181216,0,-2.6,2.1,0.3,2816
20181217,1.6,-1.5,5.9,0.3,2816
20181218,2.6,-2.8,7.4,0,2850
20181219,4,1.3,9.5,0,2865
20181220,3.4,-1.1,10.4,0,2838
20181221,5.6,0.4,9.8,0,2798
20181222,6.9,2.9,12.4,0,2798
20181223,2.4,-3.4,7.5,0,2798
20181224,-2.3,-5.9,3.1,0,2789
20181225,0.6,-4,5.2,0,2789
20181226,-1.5,-7.1,3,0,2796
20181227,-10.1,-12.5,-6.5,0,2796
20181228,-10.5,-14.4,-6.6,0,2796
20181229,-7.6,-10.5,-3,0,2796
20181230,-6.8,-11.3,-0.9,0,2796
20181231,-5.4,-10.5,-0.5,0,2796
20190101,-5,-8.2,-0.6,0,2796
20190102,-4.9,-8.8,0.2,0,2722
20190103,-3.5,-8.4,3.2,0,2709
20190104,-1.1,-6.2,4.1,0,2709
20190105,-2.8,-5.5,1.1,0,2709
20190106,-2.8,-6.3,2.7,0,2709
20190107,-1.9,-6.2,3.1,0,2748
20190108,-3.5,-7.2,0.5,0,2772
20190109,-4.7,-9.4,1.3,0,2748
20190110,-0.6,-4.5,3,0,2756
20190111,2.4,-0.4,7.2,0,2756
20190112,2.8,-0.6,8,0,2756
20190113,1.2,-3,7.6,0,2756
20190114,1.4,-2.4,5.3,0,2693
20190115,-1.7,-7.2,2.6,0,2692
20190116,-5.2,-10.1,-1.1,0,2631
20190117,-0.3,-3.2,4,0,2598
20190118,0.6,-4.6,6.7,0,2578
20190119,3.6,0,8.5,0,2578
20190120,-1.4,-5.5,4,0,2578
20190121,-1.2,-6.7,4.2,0,2554
20190122,1.7,-3.3,7.1,0,2550
20190123,2,-0.8,7,0,2550
20190124,0.1,-4.6,6.5,0,2517
20190125,-1.2,-3.8,2.6,0,2503
20190126,-2.5,-6.5,2.4,0,2503
20190127,-0.1,-6.6,5.1,0,2503
20190128,1.2,-2.4,4.5,0,2413
20190129,-0.2,-5.6,7,0,2498
20190130,1.8,-2.8,6.6,0,2498
20190131,-2,-6.2,2.3,0,2577
20190201,-2.1,-7.4,2.8,0.3,2572
20190202,1.4,-3.2,6.1,0,2572
20190203,3.3,2,4.9,16,2572
20190204,-0.6,-3.3,3,0,2572
20190205,2.8,-3.6,10.1,0,2572
20190206,5.1,0.1,9.3,0,2572
20190207,-2.1,-8.2,6.3,0.5,2665
20190208,-6.1,-10.2,-1.3,0,2640
20190209,-5.4,-8.6,-1.9,0,2640
20190210,-5,-9.1,-1.9,0,2640
20190211,-3,-7.5,2,0,2584
20190212,-0.6,-4.1,3.7,0,2584
20190213,-2.1,-5.7,2.5,0,2589
20190214,-0.5,-5.9,6.3,0,2508
20190215,-0.8,-2.9,0.9,2.2,2508
20190216,-2.7,-5.1,1.5,0.2,2508
20190217,-1.8,-6.8,4.6,0,2508
20190218,0.9,-4.7,5.9,0,2444
20190219,1.4,0.2,3,4.6,2429
20190220,1.7,-0.1,4.5,0,2386
20190221,2.4,-2.6,9,0,2367
20190222,4,-1.6,10.8,0,2343
20190223,6.8,0.5,14.5,0,2343
20190224,6.3,1.2,13.7,0,2343
20190225,4.7,1.3,10.2,0,2322
20190226,5.2,-1.5,12,0,2322
20190227,7.8,4.7,14,0,2327
20190228,6.6,2,12.8,0,2304
20190301,6.6,1.2,13,0,2304
20190302,7.8,1.3,14.7,0,2304
20190303,9.4,2.5,16.1,0,2304
20190304,9.9,5,16.3,0,2347
20190305,8.4,5.6,12.9,0,2313
20190306,8.4,5.7,12.4,0,2313
20190307,7,3.1,12.7,0,2308
20190308,6.1,0.6,13.4,0,2300
20190309,7.2,-0.4,14.9,0,2300
20190310,10.1,6.7,15.3,0,2300
20190311,6.6,3.5,10,0,2276
20190312,3.9,-0.3,7.9,0,2263
20190313,3.5,-0.4,8.5,0,2263
20190314,5,-1.7,10,0,2245
20190315,5.5,1.6,11.3,3.5,2230
20190316,4.3,0.2,9.2,0,2230
20190317,6.3,2.6,12.4,0,2230
20190318,7.1,1.4,14.4,0,2233
20190319,10,3.4,16.7,0,2245
20190320,10.3,7.1,14.6,16.5,2245
20190321,7.1,1.9,11.1,3.3,2245
20190322,3.3,-0.7,8.3,0,2228
20190323,3.3,-0.4,8.2,1.7,2228
20190324,4.3,-0.8,9.7,0,2228
20190325,7.3,2.9,11.5,0,2228
20190326,11.4,7.4,17.6,0,2205
20190327,11.6,8.9,16.2,0,2170
20190328,9.4,5.6,14.6,0,2180
20190329,9.2,5.5,15.1,0,2198
20190330,5.2,3.5,8.4,1.8,2198
20190331,4.4,2.6,8.4,0,2198
20190401,5.5,0.3,11.3,0,2201
20190402,6.7,1.3,13,0,2201
20190403,7.6,1.9,13.6,0,2201
20190404,9.2,3,15.7,0,2231
20190405,11.4,7,17.2,0,2246
20190406,9.3,5.9,12.2,0.8,2246
20190407,12.6,5.6,20.3,0,2246
20190408,11.6,7.6,17.2,0,2269
20190409,9.2,4.7,13.9,17.4,2282
20190410,7.1,4.7,10.2,5.6,2312
20190411,9.5,4.3,15.7,0,2299
20190412,11.4,5.5,18.4,0,2274
20190413,11.8,6.2,17.9,0,2274
20190414,9.6,6.9,13.6,1.7,2274
20190415,11.6,3.9,18.1,0,2284
20190416,14.9,6.8,22.6,0,2276
20190417,15.3,9.1,21.8,0,2276
20190418,12.6,10.4,16.2,0,2276
20190419,13.8,9.6,19.7,0,2276
20190420,14.3,9.7,19.1,1.2,2276
20190421,14.8,12.2,20.2,0.3,2276
20190422,19.3,10.7,28.2,0,2280
20190423,20.4,15.3,25.5,0,2280
20190424,19.5,15.8,25.9,4.1,2296
20190425,13.2,9.4,17.2,11.3,2288
20190426,8.4,6.2,9.9,4.9,2288
20190427,11.6,4.1,18.2,0,2288
20190428,12.9,9.9,16.6,0,2288
20190429,13,8.3,17.3,0,2311
20190430,15.5,9,22.5,0,2311
20190501,16.4,11.2,22.2,0,2311
20190502,17.1,10.6,25.3,0,2324
20190503,17.9,10.1,26.1,0,2316
20190504,19.5,12,27.4,0,2316
20190505,19.2,13.6,26.5,0,2316
20190506,14.5,9.8,19.8,0,2316
20190507,15,8.4,21.9,0,2357
20190508,15.6,10.1,21.3,0,2425
20190509,16.6,11.7,22.9,0,2425
20190510,17.8,10.3,26.8,0,2425
20190511,20.3,13.2,28.3,0,2425
20190512,21.6,14.7,28.9,0,2425
20190513,18.7,15.5,22.8,0,2428
20190514,19.6,12.9,26.9,0,2448
20190515,20.7,14.8,28,0,2448
20190516,23.5,16.7,30,0,2458
20190517,23.6,17.6,28.3,0,2531
20190518,22.8,19.1,25.9,0,2531
20190519,19.4,17.9,21.6,22,2531
20190520,16.4,13,20.2,8.7,2620
20190521,17.2,11.7,23.8,0,2265
20190522,19.5,12.3,26.5,0,2272
20190523,22.1,15,29.2,0,2249
20190524,24.2,16.2,33.4,0,2282
20190525,23.4,18.4,28.6,0,2282
20190526,24.5,18.6,31.1,0,2282
20190527,17.8,14.3,22.3,7.1,2209
20190528,18.1,11.9,24.6,0,2219
20190529,20.3,13.3,26.5,0,2219
20190530,19.6,14.6,24.5,0,2366
20190531,19.1,16.1,23.3,0,2361
20190601,18.9,14.8,23.7,0,2361
20190602,21.1,14.1,27.8,0,2361
20190603,23.1,16,29.5,0,2375
20190604,22.6,17.6,29,0,2385
20190605,23,17.8,29.6,0,2413
20190606,21.2,18.6,25.1,7.5,2413
20190607,20,17,24.7,35.3,2477
20190608,21.9,16,27.6,0,2477
20190609,21.6,17.1,26.5,2.5,2477
20190610,18.4,15.7,21.9,9.5,2477
20190611,20.5,15.5,26.1,0,2477
20190612,21.5,16.1,26.4,0,2562
20190613,23,16.6,28.8,0,2651
20190614,23,19.1,28.4,0,2692
20190615,21.9,17.9,27.4,2.1,2692
20190616,22,16.1,27.2,0,2692
20190617,21.7,18.1,26.2,0,2722
20190618,20.8,17,24.8,13.8,2774
20190619,21.4,18.9,25.4,0.2,2824
20190620,22.7,19.8,27.8,0,2891
20190621,22.1,19.4,26.1,0.2,2887
20190622,24.2,17.7,30.6,0,2887
20190623,25,19.1,31,0,2887
20190624,25.2,20.9,30.9,0,2913
20190625,25.6,19.5,32.8,0,2901
20190626,25.5,20.7,29.5,0,2906
20190627,25.5,21.9,31.2,1.4,2924
20190628,24.7,22.3,29,0,2999
20190629,23.1,19.6,27.7,1.5,2999
20190630,23.9,20.9,28.5,0,2999
20190701,23.9,20.6,28.9,0,3031
20190702,24.4,20.8,30.1,0,3038
20190703,24.1,21.2,27.4,0,3027
20190704,25.4,20,32.8,0,3077
20190705,27.6,20.2,35,0,3062
20190706,29.7,24.6,36.1,0,3062
20190707,26.7,22.7,32.5,0,3062
20190708,25.1,21.2,31,0,3060
20190709,25,19.7,30,0,3056
20190710,22.7,19.3,27.3,8.5,3075
20190711,21.9,19.5,25.9,2.9,3090
20190712,23.6,20,28.7,0,3176
20190713,24.9,22.1,29.7,0,3176
20190714,25.9,21.2,31.6,0,3176
20190715,23.8,22.1,27.4,7.7,3181
20190716,24.7,21.4,28.8,6.3,3209
20190717,25.6,22.3,29.2,0.7,3146
20190718,26.9,23.3,32.1,0,3205
20190719,28.6,22.8,35,0,3214
20190720,28,25.1,31.9,1.1,3214
20190721,25.1,24.2,27,6.2,3214
20190722,26.7,24.2,31,0.1,3209
20190723,28.1,24.4,32.9,0,3238
20190724,26.5,25.2,27.2,1,3216
20190725,26.3,25.6,27.4,9.7,3275
20190726,25.1,23.7,25.9,60,3261
20190727,28.4,24.9,33.4,0.6,3261
20190728,26.1,25,28.2,25.6,3261
20190729,27.5,25.6,30,0.5,3313
20190730,28.1,26.3,30.8,1.2,3334
20190731,25.8,24,27.5,62.3,3338
20190801,26.3,23.5,30.1,26.9,3312
20190802,28.4,24.7,33.1,0,3293
20190803,29.4,25.6,36,3,3293
20190804,28.3,25,34.4,8.6,3293
20190805,30.5,25.6,35.9,0,3296
20190806,31.6,27.9,36.8,0,3301
20190807,26.9,23.9,30.3,8,3287
20190808,28.9,25.9,32.7,0,3391
20190809,29.8,26,34.6,0,3415
20190810,31.5,26.6,36.5,0,3415
20190811,30.4,26.3,35.7,6.7,3415
20190812,26.6,24.8,28.5,56.2,3417
20190813,29.2,25.1,35.3,6.4,3444
20190814,30.4,25.9,35.7,0,3440
20190815,25.9,23.9,28.6,16.2,3440
20190816,25.9,23,29.5,0.1,3396
20190817,25.9,23.4,28.8,0,3396
20190818,25.6,22.6,30.7,0,3396
20190819,26.3,21.2,31.3,0,3432
20190820,28.2,23.2,32.8,0,3486
20190821,27,24.4,30.4,1.3,3429
20190822,26.9,23,31.4,0,3583
20190823,26.2,22.7,30.5,0,3602
20190824,24.1,21.5,27.3,0,3602
20190825,25,20.2,29.9,0,3602
20190826,26.4,21.5,32.1,0,3602
20190827,25.7,22.2,29.3,20,3618
20190828,26.1,23.6,30.2,0,3636
20190829,23.4,20.1,26.4,36.9,3730
20190830,22.6,19.5,27,0.2,3758
20190831,23.5,18.5,28.9,0,3758
20190901,23.7,19.2,27.8,0,3758
20190902,24.4,19.4,29.7,0,3883
20190903,24.1,22,28,0,3919
20190904,22.8,21.2,25.5,22.7,4045
20190905,23,21.5,27.6,36.4,4570
20190906,25.3,21.6,29.1,2.4,4784
20190907,25.7,22.6,29.5,2.8,4784
20190908,24.7,22.9,27.3,0,4784
20190909,25.1,22.4,28,0,5015
20190910,23.8,22.1,26.5,63.2,5125
20190911,24.3,20.4,28.7,7.6,5193
20190912,21,18.7,22.9,3.9,5193
20190913,23.3,18.3,29.3,0.1,5193
20190914,22.4,20.8,24.1,0.3,5193
20190915,24.2,19.5,30,0,5193
20190916,24.5,20.7,30.5,0,5260
20190917,23.5,18,29,0,5208
20190918,21,16,25.4,0,5221
20190919,19.5,13.6,26,0,5496
20190920,19.6,15.8,24.2,0,5622
20190921,19.6,18.3,22.1,0,5622
20190922,18.6,17.3,19.6,0.4,5622
20190923,20,16.9,24.6,0,5663
20190924,19.8,13.9,26.5,0,6162
20190925,20.9,14.8,27.4,0,6492
20190926,22.9,17.7,29,0,6641
20190927,22.9,19.6,27,0,6674
20190928,23.7,19.4,29.2,0,6674
20190929,22.6,17.9,28.6,0,6674
20190930,22.4,16.4,29.9,0,6903
20191001,23.1,17.6,28.2,0,7177
20191002,21.6,20,24.2,23.1,7328
20191003,22.4,19.8,27.3,4.6,7328
20191004,22.4,18,27.8,0,7876
20191005,18.7,14.7,21.9,0.6,7876
20191006,18.1,13.2,22.7,0,7876
20191007,14.8,13.3,17.9,25.4,8004
20191008,14.7,10.6,19.8,0,7437
20191009,13.6,7.7,20.4,0,7437
20191010,15.2,10.7,19.8,0,7122
20191011,18.8,13,26.1,0,6968
20191012,17.9,13.3,23.3,0,6968
20191013,17.2,12.1,23.8,0,6968
20191014,14.4,9.5,19.6,0,6826
20191015,14.5,8.8,20.4,0,6786
20191016,14.6,9,20.8,0,6626
20191017,15.4,11.2,21.6,0,6578
20191018,17,12,22.7,0,6531
20191019,17,12.1,23.1,0,6531
20191020,16.5,12,22.9,0,6531
20191021,17.1,10.9,24.6,0,6417
20191022,18.1,13.3,24.4,0,6291
20191023,17,14.3,20.7,0,6149
20191024,18.3,15.3,23.8,0,6014
20191025,16.7,13.1,22,0,5680
20191026,10,6.6,14.9,0,5680
20191027,11,4.7,17.4,0,5680
20191028,12.9,7.4,17.7,1.7,5710
20191029,12.5,8.2,17.6,0.1,5390
20191030,11.2,5,17.7,0,5327
20191031,14.8,8.4,19.7,0,5141
20191101,14.9,11.4,20.5,0,5027
20191102,13.6,8.3,18.7,0,5027
20191103,14.7,9.4,22.1,0,5027
20191104,13.8,9.2,20.3,0,5037
20191105,12.4,8.4,18.4,0,4841
20191106,11,6.3,16.5,0,4746
20191107,9.2,5,13.6,0,4739
20191108,6.8,1.1,13,0,4399
20191109,9.5,3.5,17.2,0,4399
20191110,10,6.2,15.3,11.8,4399
20191111,11.2,7.9,15.1,1.1,4299
20191112,9.3,4.8,14.5,0,4200
20191113,7.2,3,11.3,7.5,4275
20191114,1.3,-2.5,5,0,4262
20191115,5.6,1.4,7.6,18.8,4345
20191116,6.8,3.8,12.7,0,4345
20191117,8.3,5.6,10.5,21.1,4345
20191118,4.6,0.4,12.7,14.7,4450
20191119,0.2,-3.5,4,0,4519
20191120,0.5,-4.6,6.3,0,4645
20191121,4.2,-2.3,9,0,4605
20191122,9.7,3,17.3,0,4600
20191123,12.1,7.7,17.7,0,4600
20191124,9.8,4.6,15.6,3.8,4600
20191125,1.9,-1.2,6,0,4655
20191126,6.6,1.2,13.7,0,4691
20191127,3.1,0.3,6.8,0,4756
20191128,3.5,-0.6,10.4,0,4680
20191129,1.5,-3.4,6.9,0,4594
20191130,4.1,-1.4,9.3,0,4594
20191201,4.6,2.3,6.2,3.3,4594
20191202,-0.1,-3.2,2.8,0,4625
20191203,0.5,-5,4.2,0.6,4553
20191204,2,-2,7.2,0,4569
20191205,-4.4,-8.5,-0.2,0,4552
20191206,-5.9,-10.6,-1,0,4552
20191207,-2.4,-5.5,1.2,0.1,4552
20191208,-0.9,-5.5,4.9,0,4552
20191209,3.2,-1.3,8,0,4651
20191210,8.1,6,10.8,1.7,4617
20191211,6.3,0.1,9.8,0.2,4650
20191212,-0.7,-3.5,3.4,0,4693
20191213,2.1,-3.7,5.9,1,4680
20191214,2.7,-0.1,6.4,0,4680
20191215,5.3,0.4,11,0,4680
20191216,7.8,2.1,12.9,0,4656
20191217,7.7,3.2,10.2,9.8,4632
20191218,0.8,-1.7,5.2,0,4616
20191219,-0.8,-4.5,3.1,0,4592
20191220,-1.1,-3.5,2,0,4616
20191221,-1.2,-5.1,1.5,0.6,4616
20191222,4.1,0.3,8.4,0.3,4616
20191223,3.4,0.3,5.2,2.9,4589
20191224,0.8,-2.9,6.5,0,4575
20191225,2,-2.7,6.6,0,4575
20191226,2,-2.4,4.1,0.3,4495
20191227,-1.7,-4.6,2.6,0,4474
20191228,1.1,-3.6,6.1,0,4474
20191229,3.8,1.1,6.2,1.4,4474
20191230,2.7,-5.7,6.8,0.4,4502
20191231,-7.9,-10.9,-4.5,0,4547
20200101,-2.2,-6.5,0.3,0.1,4547
20200102,1,-0.7,3.8,0,4584
20200103,-0.1,-3.4,4.6,0,4591
20200104,1.2,-2.8,6.1,0,4591
20200105,1.3,-3.2,6.6,0,4591
20200106,3.1,0.6,4.6,1.8,4613
20200107,6.3,4.2,7.7,46.3,4627
20200108,2.4,-0.4,8.9,11.6,4627
20200109,-1.2,-3.1,2,0,4629
20200110,-0.6,-4.3,4.2,0,4690
20200111,-0.1,-2.6,3.9,0,4690
20200112,-1,-3.5,2.8,0,4690
20200113,-2.9,-4.7,0.2,0,4597
20200114,-2.3,-5.7,2.6,0,4592
20200115,-2.7,-6.4,2.2,0,4606
20200116,-1.7,-5.5,3.2,0,4584
20200117,-0.6,-4.8,4.9,0,4584
20200118,0.3,-4.1,5.9,0,4584
20200119,1.9,-0.4,5.3,0.6,4584
20200120,0.7,-3.3,5.5,0,4605
20200121,-0.4,-5.6,5.5,0,4629
20200122,3,-0.1,7.8,0,4597
20200123,4.6,0,9.9,0,4597
20200124,2.8,-1.3,7.4,0,4597
20200125,4.3,0.6,8.8,0,4597
20200126,5.5,-0.2,11.9,0,4597
20200127,5.9,4.8,7.5,0.1,4597
20200128,6.8,4.3,9.9,0,4708
20200129,6,3.2,9.6,0,4580
20200130,5.2,1.4,10.4,0,4574
20200131,3.9,1.4,8.9,0,4550
20200201,2.6,-1.2,7.6,0,4550
20200202,1.5,-2.1,5.3,0,4550
20200203,-0.4,-2.9,3,0,4468
20200204,-1.6,-6,3.9,1.7,4437
20200205,-8.3,-11,-4.9,0,4435
20200206,-6.4,-11.8,0.4,0,4418
20200207,-1.7,-7.2,2.2,0,4418
20200208,-0.1,-2.3,3.7,0,4418
20200209,-0.5,-5.6,4.1,0,4418
20200210,4,-0.7,9.6,0,4379
20200211,6.8,-0.5,14.6,0,4360
20200212,7.4,6.5,8.2,6.7,4360
20200213,6.5,4.9,8.7,0,4360
20200214,8.1,3.2,14.7,0,4336
20200215,9.8,6.2,15.6,2,4336
20200216,-1.4,-4.3,7.7,13.4,4336
20200217,-5.9,-7.1,-3.9,1,4336
20200218,-4.1,-8.3,1.3,0,4315
20200219,1,-4.4,6.4,0,4339
20200220,4.6,-0.6,10.8,0,4339
20200221,6.7,2.1,10.9,4.2,4356
20200222,4,0,7.9,3.1,4356
20200223,2.5,-2.5,8,0,4356
20200224,7,0.8,12.2,0,4381
20200225,6.7,4.7,9.4,16.6,4396
20200226,6.4,2.8,10.4,0,4296
20200227,6.1,1.3,12.5,0,4296
20200228,4.5,3.6,5.9,3.9,4296
20200229,7.7,4.5,13,0.5,4296
20200301,5.8,3.2,10.1,0.2,4296
20200302,3.4,0,7.6,0,4376
20200303,4.8,0.3,10.5,0,4328
20200304,2.2,-1.3,4.6,0,4311
20200305,1.4,-2.8,6.3,0,4311
20200306,3.7,-2.5,10.1,0,4326
20200307,7,1.3,14.2,0,4326
20200308,9.3,2.3,16.9,0,4326
20200309,11.1,4.8,17.6,0,4340
20200310,6.4,3.2,10.8,11.8,4331
20200311,3.8,0,8.3,0,4331
20200312,6.8,0.2,13.3,0,4308
20200313,4.9,-0.1,8.7,0.5,4308
20200314,3.6,-2.7,8.6,0,4308
20200315,4,0.2,8.5,0,4308
20200316,3.6,-2.1,9.1,0,4325
20200317,6.6,3.1,12.3,0,4325
20200318,10,2.7,17,0,4325
20200319,9.1,5.8,12.1,0,4297
20200320,8.8,3.1,14,0,4292
20200321,12.8,7.9,19.5,0,4292
20200322,11,6.1,16.5,0,4292
20200323,10.6,5.4,17,0,4292
20200324,11.4,5.3,17.9,0,4292
20200325,12.5,6.1,19.2,0,4292
20200326,14.8,8.1,20.6,1.8,4476
20200327,11.9,6.7,15.8,2,4476
20200328,7.7,4.5,12.8,0,4476
20200329,8.7,1.3,16.1,0,4476
20200330,10.2,4.3,16.9,0,4459
20200331,11.9,4.7,18.6,0,4430
20200401,11.3,6,17.4,0,4458
20200402,9.3,3.4,15.5,0,4458
20200403,10,5.3,16.3,0,4430
20200404,8.9,5,13.3,0,4430
20200405,7.2,1.9,13.7,0,4430
20200406,9.3,2.9,16.1,0,4439
20200407,10.6,6,16.8,0,4449
20200408,9.4,5.2,14.2,0,4449
20200409,8.9,4.3,14.7,0,4449
20200410,10.7,5.8,16.8,0,4449
20200411,9.9,6.2,16,0,4449
20200412,9.9,4.4,15.6,0,4449
20200413,12.4,4.3,20.4,0,4421
20200414,13,7.6,19.6,0,4421
20200415,13.2,7.2,20.2,0,4421
20200416,16,8.9,23.8,0,4421
20200417,12.5,10.4,15.4,6.5,4403
20200418,13.5,8.5,19.6,0,4403
20200419,12.3,9.5,15.5,10.3,4403
20200420,10,7.6,13.1,0.1,4403
20200421,7.4,4.8,10.4,0,4403
20200422,6,4.1,8.3,0,4419
20200423,7.9,2.9,12.8,0,4441
20200424,9.9,4.1,14.3,0,4552
20200425,13.1,9.9,17.1,0,4552
20200426,12.3,6.8,19,0,4552
20200427,12.9,8.7,18.3,0,4678
20200428,13.9,7.8,19.9,0,4909
20200429,14.9,9.3,21,0,5109
20200430,17.1,9.3,23.4,0,5109
20200501,20.2,16.4,26.2,0,5109
20200502,20.3,18,23.9,0,5109
20200503,21.8,17,27.4,0,5109
20200504,20.2,14.8,25.3,0,5312
20200505,16,13.1,19.3,0,5312
20200506,19.4,11.1,27.6,0,5605
20200507,20.7,14.9,26.5,0,6173
20200508,19.9,14.3,27.3,2.3,6411
20200509,14.2,12.7,16.8,24.4,6411
20200510,14.4,12.8,16.6,1.3,6411
20200511,16.5,12.4,22,3.4,4952
20200512,14.3,10.5,18.9,0.7,4926
20200513,16.1,10.2,21.8,0,4729
20200514,19.3,12.4,25.4,0,4614
20200515,16.1,14.1,20.2,12,4198
20200516,16.7,15,20.3,2.5,4198
20200517,19.1,14.6,24.9,0,4198
20200518,19.1,13.2,26.8,29.8,4324
20200519,13,10.1,17.1,19,4306
20200520,14.4,9.2,20.1,0,4349
20200521,17.4,10.9,22.9,0,4339
20200522,18.5,14.8,22.7,0,4415
20200523,20.1,16.6,25,0,4415
20200524,17.1,14.3,20.2,14.5,4415
20200525,16.6,13.7,21.3,0,4346
20200526,16.2,12.7,22.9,1.5,4449
20200527,17.4,11.8,23.9,0,4497
20200528,18.7,14.2,23.4,0,4450
20200529,20.7,14.6,27.6,0,4667
20200530,22.6,16.5,30,0,4667
20200531,21.2,17.6,28,1,4667
20200601,19.7,16.6,24.5,0.4,4770
20200602,17.9,14.8,21.8,2,4679
20200603,22,17.6,28.4,0,4565
20200604,21.9,19.7,26.5,0.2,4616
20200605,23,18.4,28.7,0,4438
20200606,24.6,19.2,30.9,0,4438
20200607,22.7,19.2,29.2,0,4438
20200608,25,19.8,32,0,4268
20200609,26.7,20.3,32.8,0,4212
20200610,25.8,22.5,32.1,6.2,4134
20200611,26.1,21.7,31.6,0,4103
20200612,24.7,21.6,27.6,0,4144
20200613,26.9,20.6,33.5,0,4144
20200614,24,20.1,28.8,1.1,4144
20200615,23,18.2,28.6,0,4281
20200616,24.4,20,30.7,0,4387
20200617,24.3,20.2,30.3,0,4325
20200618,23.4,20.3,27.3,0,4294
20200619,24.7,21.1,30,0.1,4339
20200620,24.9,20.7,29.7,0,4339
20200621,26.1,19.5,32.7,0,4339
20200622,28.6,21.7,35.4,0,4240
20200623,27.3,23.2,31,0,4336
20200624,22.3,19.9,26.3,37.6,4362
20200625,21.6,20.1,23.4,13.3,4411
20200626,21.8,19.2,25.7,2.1,4460
20200627,24.1,20.4,29.6,0,4460
20200628,25.2,21.5,30.1,0,4460
20200629,23.8,20.6,26.5,11.9,4442
20200630,20.1,18.4,23.1,64.7,4372
20200701,21.1,18.1,24.3,0,4329
20200702,24.2,20.4,29.8,0,4124
20200703,25.5,21.6,30.6,0.1,4083
20200704,24.2,20.4,29.5,1.6,4083
20200705,23.8,19.9,27.6,0,4083
20200706,25.6,21.8,30.9,0,4104
20200707,24.1,22.1,28.1,0,4125
20200708,25.5,21.3,30.4,0,4159
20200709,27.5,21.8,32.9,0,4086
20200710,24.5,22.7,27.7,2.2,4086
20200711,25.8,22.2,30.2,0,4086
20200712,23.5,21.7,26,2.9,4086
20200713,18.7,17.7,21.7,47.6,4238
20200714,20.3,17.2,24.3,11.5,4705
20200715,23.4,18.9,28.7,0,4714
20200716,25,20.4,29.7,0,4926
20200717,26,21.5,31.6,0,4988
20200718,26.1,22.8,31,0,4988
20200719,24,20.6,26.6,29.1,4988
20200720,23.8,22.4,26.6,3.6,5093
20200721,25,21.4,30.5,0,5212
